genre,text,clique_id,lemma,pos,affix,stem
pseudotext,pseudotext_04,47,mcdaniel,NNP,NA,mcdaniel
pseudotext,pseudotext_04,47,al,NN,NA,al
pseudotext,pseudotext_04,47,1993,CD,NA,1993
pseudotext,pseudotext_04,47,conclusion,NN,NA,conclus
pseudotext,pseudotext_04,47,be,VBD,ed,be
pseudotext,pseudotext_04,47,not,RB,NA,not
pseudotext,pseudotext_04,47,universally,RB,NA,univers
pseudotext,pseudotext_04,47,accept,VBD,ed,accept
pseudotext,pseudotext_04,47,absence,NN,NA,absenc
pseudotext,pseudotext_04,47,experimental,JJ,NA,experiment
pseudotext,pseudotext_04,47,evidence,NN,NA,evid
pseudotext,pseudotext_04,47,mode,NN,NA,mode
pseudotext,pseudotext_04,47,action,NN,NA,action
pseudotext,pseudotext_04,48,accord,VBG,ing,accord
pseudotext,pseudotext_04,48,two-hit,JJ,NA,two-hit
pseudotext,pseudotext_04,48,model,NN,NA,model
pseudotext,pseudotext_04,48,be,VBD,ed,be
pseudotext,pseudotext_04,48,expect,VBN,ed,expect
pseudotext,pseudotext_04,48,tumour,NNS,s,tumour
pseudotext,pseudotext_04,48,copy,NN,NA,copi
pseudotext,pseudotext_04,48,have,VB,NA,have
pseudotext,pseudotext_04,48,be,VBN,en,be
pseudotext,pseudotext_04,48,lose,VBN,ed,lose
pseudotext,pseudotext_04,48,inactivated,JJ,NA,inactiv
pseudotext,pseudotext_04,49,initially,RB,NA,initi
pseudotext,pseudotext_04,49,advocate,VB,NA,advoc
pseudotext,pseudotext_04,49,allow,VBG,ing,allow
pseudotext,pseudotext_04,49,laboratory,NN,NA,laboratori
pseudotext,pseudotext_04,49,team,NNS,s,team
pseudotext,pseudotext_04,49,pick,VB,NA,pick
pseudotext,pseudotext_04,49,choose,VB,NA,choos
pseudotext,pseudotext_04,49,list,NN,NA,list
pseudotext,pseudotext_04,49,sign,NN,NA,sign
pseudotext,pseudotext_04,49,study,VB,NA,studi
pseudotext,pseudotext_04,49,just,RB,NA,just
pseudotext,pseudotext_04,49,one,CD,NA,on
pseudotext,pseudotext_04,49,open,JJ,NA,open
pseudotext,pseudotext_04,49,reading,NN,NA,read
pseudotext,pseudotext_04,49,frame,NNS,s,frame
pseudotext,pseudotext_04,50,only,RB,NA,onli
pseudotext,pseudotext_04,50,one,CD,NA,on
pseudotext,pseudotext_04,50,four,CD,NA,four
pseudotext,pseudotext_04,50,haploid,NN,NA,haploid
pseudotext,pseudotext_04,50,nucleus,NN,s,nucleu
pseudotext,pseudotext_04,50,become,VBZ,s,becom
pseudotext,pseudotext_04,50,egg,NN,NA,egg
pseudotext,pseudotext_04,50,cell,NN,NA,cell
pseudotext,pseudotext_04,50,oocyte,NN,NA,oocyt
pseudotext,pseudotext_04,51,be,VBP,NA,be
pseudotext,pseudotext_04,51,right,NN,NA,right
pseudotext,pseudotext_04,51,maxim,NNP,NA,maxim
pseudotext,pseudotext_04,51,strong,JJ,NA,strong
pseudotext,pseudotext_04,51,point,NN,NA,point
pseudotext,pseudotext_04,51,be,VBZ,s,be
pseudotext,pseudotext_04,51,be,VBZ,s,be
pseudotext,pseudotext_04,51,totally,RB,NA,total
pseudotext,pseudotext_04,51,unsentimental,JJ,NA,unsentiment
pseudotext,pseudotext_04,51,ungenteel,NN,NA,ungenteel
pseudotext,pseudotext_04,52,friend,NN,NA,friend
pseudotext,pseudotext_04,52,chatterbox,NNP,NA,chatterbox
pseudotext,pseudotext_04,52,recall,VBZ,s,recal
pseudotext,pseudotext_04,52,two-year,JJ,NA,two-year
pseudotext,pseudotext_04,52,tenure,NN,NA,tenur
pseudotext,pseudotext_04,52,king,NNP,NA,king
pseudotext,pseudotext_04,52,grease,NN,NA,greas
pseudotext,pseudotext_04,52,monkey,NNP,NA,monkei
pseudotext,pseudotext_04,52,say,VBZ,s,sai
pseudotext,pseudotext_04,52,william,NNP,s,william
pseudotext,pseudotext_04,52,get,VBD,ed,get
pseudotext,pseudotext_04,52,story,NN,NA,stori
pseudotext,pseudotext_04,52,right,NN,NA,right
pseudotext,pseudotext_04,52,underplay,NNS,s,underplai
pseudotext,pseudotext_04,52,loopy,NN,NA,loopi
pseudotext,pseudotext_04,52,talk-show,NN,NA,talk-show
pseudotext,pseudotext_04,52,host,NN,NA,host
pseudotext,pseudotext_04,52,be,VBZ,s,be
pseudotext,pseudotext_04,52,vittle,NNS,s,vittl
pseudotext,pseudotext_04,53,not,RB,NA,not
pseudotext,pseudotext_04,53,be,VB,NA,be
pseudotext,pseudotext_04,53,very,RB,NA,veri
pseudotext,pseudotext_04,53,good,JJ,NA,good
pseudotext,pseudotext_04,53,be,VBZ,s,be
pseudotext,pseudotext_04,53,very,RB,NA,veri
pseudotext,pseudotext_04,53,big--a,JJ,NA,big--a
pseudotext,pseudotext_04,53,whopping,JJ,NA,whop
pseudotext,pseudotext_04,53,144,CD,NA,144
pseudotext,pseudotext_04,53,square,JJ,NA,squar
pseudotext,pseudotext_04,53,foot,NNS,s,foot
pseudotext,pseudotext_04,54,use,VBD,ed,us
pseudotext,pseudotext_04,54,be,VB,NA,be
pseudotext,pseudotext_04,54,take,VBD,ed,take
pseudotext,pseudotext_04,54,ferry,NN,NA,ferri
pseudotext,pseudotext_04,54,nantucket,NNP,NA,nantucket
pseudotext,pseudotext_04,54,island,NNP,NA,island
pseudotext,pseudotext_04,54,be,VBD,ed,be
pseudotext,pseudotext_04,54,really,RB,NA,realli
pseudotext,pseudotext_04,55,be,VBZ,s,be
pseudotext,pseudotext_04,55,coincidence,NN,NA,coincid
pseudotext,pseudotext_04,55,golin,NNP,NA,golin
pseudotext,pseudotext_04,55,have,VBD,ed,have
pseudotext,pseudotext_04,55,apprenticeship,NNS,s,apprenticeship
pseudotext,pseudotext_04,55,man,NN,s,man
pseudotext,pseudotext_04,55,health,NNP,NA,health
pseudotext,pseudotext_04,55,cosmo,NNP,NA,cosmo
pseudotext,pseudotext_04,55,two,CD,NA,two
pseudotext,pseudotext_04,55,magazine,NNS,s,magazin
pseudotext,pseudotext_04,55,unlikely,JJ,NA,unlik
pseudotext,pseudotext_04,55,ever,RB,NA,ever
pseudotext,pseudotext_04,55,be,VB,NA,be
pseudotext,pseudotext_04,55,accuse,VBN,ed,accus
pseudotext,pseudotext_04,55,sentimentality,NN,NA,sentiment
pseudotext,pseudotext_04,55,pretension,NN,NA,pretens
pseudotext,pseudotext_04,56,evidence,NN,NA,evid
pseudotext,pseudotext_04,56,public,NN,NA,public
pseudotext,pseudotext_04,56,have,VBZ,s,have
pseudotext,pseudotext_04,56,go,VBN,en,go
pseudotext,pseudotext_04,56,mad,JJ,NA,mad
pseudotext,pseudotext_04,56,wildlife,NN,NA,wildlif
pseudotext,pseudotext_04,56,photography,NN,NA,photographi
pseudotext,pseudotext_04,56,be,VB,NA,be
pseudotext,pseudotext_04,56,find,VBN,ed,find
pseudotext,pseudotext_04,56,yellowstone,NNP,NA,yellowston
pseudotext,pseudotext_04,56,park,NNP,NA,park
pseudotext,pseudotext_04,56,say,VBZ,s,sai
pseudotext,pseudotext_04,56,wildlife,NN,NA,wildlif
pseudotext,pseudotext_04,56,porn,NN,NA,porn
pseudotext,pseudotext_04,56,chatterbox,NNP,NA,chatterbox
pseudotext,pseudotext_04,56,phrase,NN,NA,phrase
pseudotext,pseudotext_04,56,not,RB,NA,not
pseudotext,pseudotext_04,56,mckibben,NNP,NA,mckibben
pseudotext,pseudotext_04,56,have,VBZ,s,have
pseudotext,pseudotext_04,56,convince,VBN,ed,convinc
pseudotext,pseudotext_04,56,tourist,NNS,s,tourist
pseudotext,pseudotext_04,56,bear,NNS,s,bear
pseudotext,pseudotext_04,56,be,VBP,NA,be
pseudotext,pseudotext_04,56,approachable,JJ,NA,approach
pseudotext,pseudotext_04,56,beast,NNS,s,beast
pseudotext,pseudotext_04,57,chatterbox,NNP,NA,chatterbox
pseudotext,pseudotext_04,57,nominate,NNS,s,nomin
pseudotext,pseudotext_04,57,gary,NNP,NA,gari
pseudotext,pseudotext_04,57,hart,NNP,NA,hart
pseudotext,pseudotext_04,57,have,VB,NA,have
pseudotext,pseudotext_04,57,spend,VBN,ed,spend
pseudotext,pseudotext_04,57,past,JJ,NA,past
pseudotext,pseudotext_04,57,five,CD,NA,five
pseudotext,pseudotext_04,57,year,NNS,s,year
pseudotext,pseudotext_04,57,wonder,VBG,ing,wonder
pseudotext,pseudotext_04,57,clinton,NNP,NA,clinton
pseudotext,pseudotext_04,57,get,VBD,ed,get
pseudotext,pseudotext_04,57,away,RB,NA,awai
pseudotext,pseudotext_04,58,press,NN,NA,press
pseudotext,pseudotext_04,58,bear,VBZ,s,bear
pseudotext,pseudotext_04,58,heavy,JJ,NA,heavi
pseudotext,pseudotext_04,58,burden,NN,NA,burden
pseudotext,pseudotext_04,58,responsibility,NN,NA,respons
pseudotext,pseudotext_04,58,crisis,NN,NA,crisi
pseudotext,pseudotext_04,58,now,RB,NA,now
pseudotext,pseudotext_04,58,engulf,VBG,ing,engulf
pseudotext,pseudotext_04,58,white,NNP,NA,white
pseudotext,pseudotext_04,58,house,NNP,NA,hous
pseudotext,pseudotext_04,59,affidavit,NN,NA,affidavit
pseudotext,pseudotext_04,60,be,VBD,ed,be
pseudotext,pseudotext_04,60,former,JJ,NA,former
pseudotext,pseudotext_04,60,clinton,NNP,NA,clinton
pseudotext,pseudotext_04,60,aide,NN,NA,aid
pseudotext,pseudotext_04,60,george,NNP,NA,georg
pseudotext,pseudotext_04,60,stephanopoulo,NNP,s,stephanopoulo
pseudotext,pseudotext_04,60,abc,NNP,NA,abc
pseudotext,pseudotext_04,60,be,VBZ,s,be
pseudotext,pseudotext_04,60,week,NNP,NA,week
pseudotext,pseudotext_04,60,morning,NN,NA,morn
pseudotext,pseudotext_04,60,furrow-browed,JJ,NA,furrow-brow
pseudotext,pseudotext_04,60,heartbroken,NN,NA,heartbroken
pseudotext,pseudotext_04,60,evidence,NN,NA,evid
pseudotext,pseudotext_04,60,come,VBG,ing,come
pseudotext,pseudotext_04,60,president,NN,NA,presid
pseudotext,pseudotext_05,1,bill,NN,NA,bill
pseudotext,pseudotext_05,1,home,NNP,NA,home
pseudotext,pseudotext_05,1,rule,NNP,NA,rule
pseudotext,pseudotext_05,1,finally,RB,NA,final
pseudotext,pseudotext_05,1,become,VBD,ed,becom
pseudotext,pseudotext_05,1,law,NN,NA,law
pseudotext,pseudotext_05,1,just,RB,NA,just
pseudotext,pseudotext_05,1,world,NNP,NA,world
pseudotext,pseudotext_05,1,war,NNP,NA,war
pseudotext,pseudotext_05,1,break,VBD,ed,break
pseudotext,pseudotext_05,1,proviso,NN,NA,proviso
pseudotext,pseudotext_05,1,be,VBD,ed,be
pseudotext,pseudotext_05,1,not,RB,NA,not
pseudotext,pseudotext_05,1,be,VB,NA,be
pseudotext,pseudotext_05,1,enact,VBN,ed,enact
pseudotext,pseudotext_05,1,hostilities,NNS,NA,hostil
pseudotext,pseudotext_05,1,end,VBD,ed,end
pseudotext,pseudotext_05,2,scot,NNP,s,scot
pseudotext,pseudotext_05,2,be,VBD,ed,be
pseudotext,pseudotext_05,2,gaelic-speaking,NNP,NA,gaelic-speak
pseudotext,pseudotext_05,2,immigrant,NNS,s,immigr
pseudotext,pseudotext_05,2,north,NN,NA,north
pseudotext,pseudotext_05,2,ireland,NNP,NA,ireland
pseudotext,pseudotext_05,3,house,NNP,NA,hous
pseudotext,pseudotext_05,3,mohammed,NNP,NA,moham
pseudotext,pseudotext_05,3,alus,NNP,s,alu
pseudotext,pseudotext_05,3,however,RB,NA,howev
pseudotext,pseudotext_05,3,ultimately,RB,NA,ultim
pseudotext,pseudotext_05,3,fail,VBD,ed,fail
pseudotext,pseudotext_05,3,live,VB,NA,live
pseudotext,pseudotext_05,3,founder,NN,NA,founder
pseudotext,pseudotext_05,3,s,VBZ,NA,
pseudotext,pseudotext_05,3,great,JJ,NA,great
pseudotext,pseudotext_05,3,achievement,NNS,s,achiev
pseudotext,pseudotext_05,3,ruling,NN,NA,rule
pseudotext,pseudotext_05,3,body,NN,NA,bodi
pseudotext,pseudotext_05,3,increasingly,RB,NA,increasingli
pseudotext,pseudotext_05,3,grow,VBD,ed,grow
pseudotext,pseudotext_05,3,be,VB,NA,be
pseudotext,pseudotext_05,3,corrupt,JJ,NA,corrupt
pseudotext,pseudotext_05,3,recklessly,RB,NA,recklessli
pseudotext,pseudotext_05,3,irresponsible,JJ,NA,irrespons
pseudotext,pseudotext_05,5,common,JJ,NA,common
pseudotext,pseudotext_05,5,man,NN,NA,man
pseudotext,pseudotext_05,5,war,NNS,s,war
pseudotext,pseudotext_05,5,be,VBD,ed,be
pseudotext,pseudotext_05,5,just,RB,NA,just
pseudotext,pseudotext_05,5,hardship,NN,NA,hardship
pseudotext,pseudotext_05,5,take,VBG,ing,take
pseudotext,pseudotext_05,5,son,NNS,s,son
pseudotext,pseudotext_05,5,away,RB,NA,awai
pseudotext,pseudotext_05,5,farm,NN,NA,farm
pseudotext,pseudotext_05,5,fight,VB,NA,fight
pseudotext,pseudotext_05,5,army,NNS,s,armi
pseudotext,pseudotext_05,5,—,NN,NA,—
pseudotext,pseudotext_05,5,french,JJ,NA,french
pseudotext,pseudotext_05,5,much,RB,NA,much
pseudotext,pseudotext_05,5,foreign,JJ,NA,foreign
pseudotext,pseudotext_05,5,—,NN,NA,—
pseudotext,pseudotext_05,5,ravage,VBN,ed,ravag
pseudotext,pseudotext_05,5,land,NN,NA,land
pseudotext,pseudotext_05,5,pillaged,JJ,NA,pillag
pseudotext,pseudotext_05,5,town,NNS,s,town
pseudotext,pseudotext_05,4,republic,NNP,NA,republ
pseudotext,pseudotext_05,4,be,VBD,ed,be
pseudotext,pseudotext_05,4,proclaim,VBD,ed,proclaim
pseudotext,pseudotext_05,4,pari,NNP,s,pari
pseudotext,pseudotext_05,4,1848,CD,NA,1848
pseudotext,pseudotext_05,4,schoelcher,NNP,NA,schoelcher
pseudotext,pseudotext_05,4,draft,VBD,ed,draft
pseudotext,pseudotext_05,4,emancipation,NN,NA,emancip
pseudotext,pseudotext_05,4,decree,NN,NA,decre
pseudotext,pseudotext_05,4,free,VBD,ed,free
pseudotext,pseudotext_05,4,87,CD,NA,87
pseudotext,pseudotext_05,4,500,CD,NA,500
pseudotext,pseudotext_05,4,slave,NNS,s,slave
pseudotext,pseudotext_05,4,guadeloupe,NNP,NA,guadeloup
pseudotext,pseudotext_05,4,72,CD,NA,72
pseudotext,pseudotext_05,4,000,CD,NA,000
pseudotext,pseudotext_05,4,martinique,NNP,NA,martiniqu
pseudotext,pseudotext_05,6,same,JJ,NA,same
pseudotext,pseudotext_05,6,time,NN,NA,time
pseudotext,pseudotext_05,6,massive,JJ,NA,massiv
pseudotext,pseudotext_05,6,growth,NN,NA,growth
pseudotext,pseudotext_05,6,air,NN,NA,air
pseudotext,pseudotext_05,6,road,NN,NA,road
pseudotext,pseudotext_05,6,transport,NN,NA,transport
pseudotext,pseudotext_05,6,see,VBD,ed,see
pseudotext,pseudotext_05,6,ship,VBG,ing,ship
pseudotext,pseudotext_05,6,decline,NN,NA,declin
pseudotext,pseudotext_05,6,importance,NN,NA,import
pseudotext,pseudotext_05,7,duty-free,JJ,NA,duty-fre
pseudotext,pseudotext_05,7,sugar,NN,NA,sugar
pseudotext,pseudotext_05,7,import,NNS,s,import
pseudotext,pseudotext_05,7,hawaius,NNP,s,hawaiu
pseudotext,pseudotext_05,7,be,VBD,ed,be
pseudotext,pseudotext_05,7,eventually,RB,NA,eventu
pseudotext,pseudotext_05,7,grant,VBN,ed,grant
pseudotext,pseudotext_05,7,us,NNP,NA,u
pseudotext,pseudotext_05,7,exchange,NN,NA,exchang
pseudotext,pseudotext_05,7,rights,NNS,NA,right
pseudotext,pseudotext_05,7,military,JJ,NA,militari
pseudotext,pseudotext_05,7,base,NN,NA,base
pseudotext,pseudotext_05,7,pearl,NNP,NA,pearl
pseudotext,pseudotext_05,7,harbor,NNP,NA,harbor
pseudotext,pseudotext_05,7,future,NN,NA,futur
pseudotext,pseudotext_05,8,moreover,RB,NA,moreov
pseudotext,pseudotext_05,8,china,NNP,NA,china
pseudotext,pseudotext_05,8,accept,VB,NA,accept
pseudotext,pseudotext_05,8,nothing,NN,NA,noth
pseudotext,pseudotext_05,8,silver,NN,NA,silver
pseudotext,pseudotext_05,8,bullion,NN,NA,bullion
pseudotext,pseudotext_05,8,exchange,NN,NA,exchang
pseudotext,pseudotext_05,8,goods,NNS,NA,good
pseudotext,pseudotext_05,8,so,RB,NA,so
pseudotext,pseudotext_05,8,britian,NNP,NA,britian
pseudotext,pseudotext_05,8,have,VBD,ed,have
pseudotext,pseudotext_05,8,look,VB,NA,look
pseudotext,pseudotext_05,8,more,RBR,NA,more
pseudotext,pseudotext_05,8,abundant,JJ,NA,abund
pseudotext,pseudotext_05,8,commodity,NN,NA,commod
pseudotext,pseudotext_05,8,square,VB,NA,squar
pseudotext,pseudotext_05,8,account,NNS,s,account
pseudotext,pseudotext_05,9,roman,NNP,s,roman
pseudotext,pseudotext_05,9,also,RB,NA,also
pseudotext,pseudotext_05,9,exploit,VBN,ed,exploit
pseudotext,pseudotext_05,9,ibiza,NNP,NA,ibiza
pseudotext,pseudotext_05,9,s,VBZ,NA,
pseudotext,pseudotext_05,9,natural,JJ,NA,natur
pseudotext,pseudotext_05,9,resource,NNS,s,resourc
pseudotext,pseudotext_05,10,now,RB,NA,now
pseudotext,pseudotext_05,10,open,JJ,NA,open
pseudotext,pseudotext_05,10,political,JJ,NA,polit
pseudotext,pseudotext_05,10,debate,NN,NA,debat
pseudotext,pseudotext_05,10,flourish,VBD,ed,flourish
pseudotext,pseudotext_05,10,especially,RB,NA,especi
pseudotext,pseudotext_05,10,calcutta,NNP,NA,calcutta
pseudotext,pseudotext_05,10,karl,NNP,NA,karl
pseudotext,pseudotext_05,10,marx,NNP,NA,marx
pseudotext,pseudotext_05,10,be,VBD,ed,be
pseudotext,pseudotext_05,10,much,RB,NA,much
pseudotext,pseudotext_05,10,appreciate,VBN,ed,appreci
pseudotext,pseudotext_05,11,also,RB,NA,also
pseudotext,pseudotext_05,11,use,VBD,ed,us
pseudotext,pseudotext_05,11,alternative,JJ,NA,altern
pseudotext,pseudotext_05,11,approach,NN,NA,approach
pseudotext,pseudotext_05,11,assign,VBZ,s,assign
pseudotext,pseudotext_05,11,different,JJ,NA,differ
pseudotext,pseudotext_05,11,value,NN,NA,valu
pseudotext,pseudotext_05,11,level,NN,NA,level
pseudotext,pseudotext_05,11,evgfp,NNP,NA,evgfp
pseudotext,pseudotext_05,11,[,NN,NA,[
pseudotext,pseudotext_05,11,19,CD,NA,19
pseudotext,pseudotext_05,11,],NN,NA,]
pseudotext,pseudotext_05,12,post-event,JJ,NA,post-ev
pseudotext,pseudotext_05,12,use,NN,NA,us
pseudotext,pseudotext_05,12,open-label,JJ,NA,open-label
pseudotext,pseudotext_05,12,diuretic,NNS,s,diuret
pseudotext,pseudotext_05,12,ace-inhibitor,NNP,s,ace-inhibitor
pseudotext,pseudotext_05,12,beta-blocker,JJ,s,beta-block
pseudotext,pseudotext_05,12,i,NNP,NA,i
pseudotext,pseudotext_05,12,accept,VBD,ed,accept
pseudotext,pseudotext_05,12,treatment,NNS,s,treatment
pseudotext,pseudotext_05,12,hf,NNP,NA,hf
pseudotext,pseudotext_05,12,[,NN,NA,[
pseudotext,pseudotext_05,12,6,CD,NA,6
pseudotext,pseudotext_05,12,7,CD,NA,7
pseudotext,pseudotext_05,12,8,CD,NA,8
pseudotext,pseudotext_05,12,9,CD,NA,9
pseudotext,pseudotext_05,12,],NN,NA,]
pseudotext,pseudotext_05,12,be,VBD,ed,be
pseudotext,pseudotext_05,12,compare,VBN,ed,compar
pseudotext,pseudotext_05,12,doxazosin,NN,NA,doxazosin
pseudotext,pseudotext_05,12,chlorthalidone,NN,NA,chlorthalidon
pseudotext,pseudotext_05,12,group,NNS,s,group
pseudotext,pseudotext_05,12,be,VBD,ed,be
pseudotext,pseudotext_05,12,proportion,NN,NA,proport
pseudotext,pseudotext_05,12,group,NN,NA,group
pseudotext,pseudotext_05,12,remain,VBD,ed,remain
pseudotext,pseudotext_05,12,assign,VBN,ed,assign
pseudotext,pseudotext_05,12,blinded,JJ,NA,blind
pseudotext,pseudotext_05,12,medication,NN,NA,medic
pseudotext,pseudotext_05,12,event,NN,NA,event
pseudotext,pseudotext_05,13,such,JJ,NA,such
pseudotext,pseudotext_05,13,therapy,NN,NA,therapi
pseudotext,pseudotext_05,13,appear,VBZ,s,appear
pseudotext,pseudotext_05,13,be,VB,NA,be
pseudotext,pseudotext_05,13,cost,VBN,NA,cost
pseudotext,pseudotext_05,13,effective,JJ,NA,effect
pseudotext,pseudotext_05,13,[,NN,NA,[
pseudotext,pseudotext_05,13,15,CD,NA,15
pseudotext,pseudotext_05,13,16,CD,NA,16
pseudotext,pseudotext_05,13,],NN,NA,]
pseudotext,pseudotext_05,13,especially,RB,NA,especi
pseudotext,pseudotext_05,13,high,JJ,NA,high
pseudotext,pseudotext_05,13,risk,NN,NA,risk
pseudotext,pseudotext_05,13,patient,NNS,s,patient
pseudotext,pseudotext_05,13,be,VBZ,s,be
pseudotext,pseudotext_05,13,recommend,VBN,ed,recommend
pseudotext,pseudotext_05,13,current,JJ,NA,current
pseudotext,pseudotext_05,13,american,NNP,NA,american
pseudotext,pseudotext_05,13,college,NNP,NA,colleg
pseudotext,pseudotext_05,13,cardiology,NNP,NA,cardiologi
pseudotext,pseudotext_05,13,/,NN,NA,/
pseudotext,pseudotext_05,13,american,NNP,NA,american
pseudotext,pseudotext_05,13,heart,NNP,NA,heart
pseudotext,pseudotext_05,13,association,NNP,NA,associ
pseudotext,pseudotext_05,13,guideline,NNS,s,guidelin
pseudotext,pseudotext_05,13,[,NN,NA,[
pseudotext,pseudotext_05,13,17,CD,NA,17
pseudotext,pseudotext_05,13,],NN,NA,]
pseudotext,pseudotext_05,14,patient,NN,NA,patient
pseudotext,pseudotext_05,14,clinical,JJ,NA,clinic
pseudotext,pseudotext_05,14,status,NN,NA,statu
pseudotext,pseudotext_05,14,do,VBZ,s,do
pseudotext,pseudotext_05,14,not,RB,NA,not
pseudotext,pseudotext_05,14,permit,VB,NA,permit
pseudotext,pseudotext_05,14,further,JJ,NA,further
pseudotext,pseudotext_05,14,testing,NN,NA,test
pseudotext,pseudotext_05,14,discontinue,VBG,ing,discontinu
pseudotext,pseudotext_05,14,study,NN,NA,studi
pseudotext,pseudotext_05,14,treatment,NN,NA,treatment
pseudotext,pseudotext_05,14,type,NN,NA,type
pseudotext,pseudotext_05,14,dropout,NN,NA,dropout
pseudotext,pseudotext_05,14,problem,NN,NA,problem
pseudotext,pseudotext_05,14,be,VBZ,s,be
pseudotext,pseudotext_05,14,common,JJ,NA,common
pseudotext,pseudotext_05,14,design,NN,NA,design
pseudotext,pseudotext_05,14,flaw,NN,NA,flaw
pseudotext,pseudotext_05,14,be,VB,NA,be
pseudotext,pseudotext_05,14,correct,VBN,ed,correct
pseudotext,pseudotext_05,15,allhat,NNP,NA,allhat
pseudotext,pseudotext_05,15,be,VBZ,s,be
pseudotext,pseudotext_05,15,active-control,JJ,NA,active-control
pseudotext,pseudotext_05,15,trial,NN,NA,trial
pseudotext,pseudotext_05,15,inference,NNS,s,infer
pseudotext,pseudotext_05,15,be,VB,NA,be
pseudotext,pseudotext_05,15,make,VBN,ed,make
pseudotext,pseudotext_05,15,increase,VBN,ed,increas
pseudotext,pseudotext_05,15,incidence,NN,NA,incid
pseudotext,pseudotext_05,15,chf,NNP,NA,chf
pseudotext,pseudotext_05,15,result,NNS,s,result
pseudotext,pseudotext_05,15,harmful,JJ,NA,harm
pseudotext,pseudotext_05,15,effect,NN,NA,effect
pseudotext,pseudotext_05,15,doxazosin,NN,NA,doxazosin
pseudotext,pseudotext_05,15,beneficial,JJ,NA,benefici
pseudotext,pseudotext_05,15,effect,NN,NA,effect
pseudotext,pseudotext_05,15,chlorthalidone,NN,NA,chlorthalidon
pseudotext,pseudotext_05,16,be,VBZ,s,be
pseudotext,pseudotext_05,16,particularly,RB,NA,particularli
pseudotext,pseudotext_05,16,noteworthy,JJ,NA,noteworthi
pseudotext,pseudotext_05,16,include,VBP,NA,includ
pseudotext,pseudotext_05,16,aer,NNP,NA,aer
pseudotext,pseudotext_05,16,limb,NN,NA,limb
pseudotext,pseudotext_05,16,bud,NNS,s,bud
pseudotext,pseudotext_05,16,ectodermal,NN,NA,ectoderm
pseudotext,pseudotext_05,16,placode,NNS,s,placod
pseudotext,pseudotext_05,16,vibrissa,NN,s,vibrissa
pseudotext,pseudotext_05,17,conclusion,NNS,s,conclus
pseudotext,pseudotext_05,17,assume,VBP,NA,assum
pseudotext,pseudotext_05,17,array,NNS,s,arrai
pseudotext,pseudotext_05,17,generate,VBN,ed,gener
pseudotext,pseudotext_05,17,construct,VB,NA,construct
pseudotext,pseudotext_05,17,have,VBP,NA,have
pseudotext,pseudotext_05,17,roughly,RB,NA,roughli
pseudotext,pseudotext_05,17,same,JJ,NA,same
pseudotext,pseudotext_05,17,number,NN,NA,number
pseudotext,pseudotext_05,17,copy,NNS,s,copi
pseudotext,pseudotext_05,17,titrate,VBG,ing,titrat
pseudotext,pseudotext_05,17,sequence,NN,NA,sequenc
pseudotext,pseudotext_05,18,macrophage,NNP,NA,macrophag
pseudotext,pseudotext_05,18,mediated,JJ,NA,mediat
pseudotext,pseudotext_05,18,regression,NN,NA,regress
pseudotext,pseudotext_05,18,pupillary,JJ,NA,pupillari
pseudotext,pseudotext_05,18,membrane,NN,NA,membran
pseudotext,pseudotext_05,18,occur,VBZ,s,occur
pseudotext,pseudotext_05,18,p,NN,NA,p
pseudotext,pseudotext_05,18,4,CD,NA,4
pseudotext,pseudotext_05,18,p,NN,NA,p
pseudotext,pseudotext_05,18,10,CD,NA,10
pseudotext,pseudotext_05,18,mouse,NNS,s,mous
pseudotext,pseudotext_05,18,[,NN,NA,[
pseudotext,pseudotext_05,18,33,CD,NA,33
pseudotext,pseudotext_05,18,37,CD,NA,37
pseudotext,pseudotext_05,18,],NN,NA,]
pseudotext,pseudotext_05,19,plasmid,NN,NA,plasmid
pseudotext,pseudotext_05,19,be,VBD,ed,be
pseudotext,pseudotext_05,19,subsequently,RB,NA,subsequ
pseudotext,pseudotext_05,19,linearized,JJ,NA,linear
pseudotext,pseudotext_05,19,kpnus,NNP,s,kpnu
pseudotext,pseudotext_05,19,use,VBN,ed,us
pseudotext,pseudotext_05,19,electroporation,NN,NA,electropor
pseudotext,pseudotext_05,20,new,NNP,NA,new
pseudotext,pseudotext_05,20,somite,NNS,s,somit
pseudotext,pseudotext_05,20,form,NN,NA,form
pseudotext,pseudotext_05,20,25,CD,NA,25
pseudotext,pseudotext_05,20,thto,NN,NA,thto
pseudotext,pseudotext_05,20,30,CD,NA,30
pseudotext,pseudotext_05,20,th,NN,NA,th
pseudotext,pseudotext_05,21,literacy,NN,NA,literaci
pseudotext,pseudotext_05,21,statistics,NNS,NA,statist
pseudotext,pseudotext_05,21,change,VBP,NA,chang
pseudotext,pseudotext_05,21,little,JJ,NA,littl
pseudotext,pseudotext_05,21,year,NN,NA,year
pseudotext,pseudotext_05,21,year,NN,NA,year
pseudotext,pseudotext_05,22,hope,VBP,NA,hope
pseudotext,pseudotext_05,22,enclose,VBN,ed,enclos
pseudotext,pseudotext_05,22,bookmark,NN,NA,bookmark
pseudotext,pseudotext_05,22,just,RB,NA,just
pseudotext,pseudotext_05,22,right,JJ,NA,right
pseudotext,pseudotext_05,22,size,NN,NA,size
pseudotext,pseudotext_05,22,paperback,NN,NA,paperback
pseudotext,pseudotext_05,22,remind,VB,NA,remind
