genre,text,clique_id,lemma,pos,affix,stem
pseudotext,pseudotext_59,59,tip,NN,NA,tip
pseudotext,pseudotext_59,59,paulum,NNP,s,paulum
pseudotext,pseudotext_59,59,jone,NNP,s,jone
pseudotext,pseudotext_59,59,gang,NN,NA,gang
pseudotext,pseudotext_59,59,monica,NNP,NA,monica
pseudotext,pseudotext_60,60,stephanopoulo,NNP,s,stephanopoulo
pseudotext,pseudotext_60,60,be,VBZ,s,be
pseudotext,pseudotext_60,60,cash,VBG,ing,cash
pseudotext,pseudotext_60,60,even,RB,NA,even
pseudotext,pseudotext_60,60,go,VBG,ing,go
pseudotext,pseudotext_60,60,minimal,JJ,NA,minim
pseudotext,pseudotext_60,60,motions,NNS,NA,motion
pseudotext,pseudotext_60,60,hold,VBG,ing,hold
pseudotext,pseudotext_60,60,accountable,JJ,NA,account
pseudotext,pseudotext_60,60,mislead,VBG,ing,mislead
pseudotext,pseudotext_60,60,country,NN,NA,countri
pseudotext,pseudotext_01,1,988,CD,NA,988
pseudotext,pseudotext_01,1,irish,JJ,NA,irish
pseudotext,pseudotext_01,1,king,NNS,s,king
pseudotext,pseudotext_01,1,finally,RB,NA,final
pseudotext,pseudotext_01,1,unit,VBN,ed,unit
pseudotext,pseudotext_01,1,king,NN,NA,king
pseudotext,pseudotext_01,1,munster,NNP,NA,munster
pseudotext,pseudotext_01,1,brian,NNP,NA,brian
pseudotext,pseudotext_01,1,ború,NNP,NA,ború
pseudotext,pseudotext_01,1,great,JJ,NA,great
pseudotext,pseudotext_01,1,battle,NN,NA,battl
pseudotext,pseudotext_01,1,drive,VBD,ed,drive
pseudotext,pseudotext_01,1,viking,NNPS,s,vike
pseudotext,pseudotext_01,1,north,RB,NA,north
pseudotext,pseudotext_01,1,liffey,NNP,NA,liffei
pseudotext,pseudotext_02,2,castle,NN,NA,castl
pseudotext,pseudotext_02,2,be,VBD,ed,be
pseudotext,pseudotext_02,2,extend,VBN,ed,extend
pseudotext,pseudotext_02,2,1582,CD,NA,1582
pseudotext,pseudotext_02,2,town,NNP,NA,town
pseudotext,pseudotext_02,2,s,VBZ,NA,NA
pseudotext,pseudotext_02,2,college,NNP,NA,colleg
pseudotext,pseudotext_02,2,precursor,NN,NA,precursor
pseudotext,pseudotext_02,2,university,NNP,NA,univers
pseudotext,pseudotext_02,2,edinburgh,NNP,NA,edinburgh
pseudotext,pseudotext_02,2,be,VBD,ed,be
pseudotext,pseudotext_02,2,found,VBN,ed,found
pseudotext,pseudotext_03,3,once,RB,NA,onc
pseudotext,pseudotext_03,3,be,VBD,ed,be
pseudotext,pseudotext_03,3,compound,NN,NA,compound
pseudotext,pseudotext_03,3,have,VBD,ed,have
pseudotext,pseudotext_03,3,massacred,JJ,NA,massacr
pseudotext,pseudotext_03,3,—,NN,NA,—
pseudotext,pseudotext_03,3,influence,NN,NA,influenc
pseudotext,pseudotext_03,3,have,VBD,ed,have
pseudotext,pseudotext_03,3,come,VBN,NA,come
pseudotext,pseudotext_03,3,sudden,JJ,NA,sudden
pseudotext,pseudotext_03,3,bloody,JJ,NA,bloodi
pseudotext,pseudotext_03,3,end,NN,NA,end
pseudotext,pseudotext_05,4,base,VBN,ed,base
pseudotext,pseudotext_05,4,auvergnat,NNP,NA,auvergnat
pseudotext,pseudotext_05,4,spa,NN,NA,spa
pseudotext,pseudotext_05,4,town,NN,NA,town
pseudotext,pseudotext_05,4,vichy,NNP,NA,vichi
pseudotext,pseudotext_05,4,french,JJ,NA,french
pseudotext,pseudotext_05,4,government,NN,NA,govern
pseudotext,pseudotext_05,4,often,RB,NA,often
pseudotext,pseudotext_05,4,prove,VBD,ed,prove
pseudotext,pseudotext_05,4,more,RBR,NA,more
pseudotext,pseudotext_05,4,zealous,JJ,NA,zealou
pseudotext,pseudotext_05,4,master,NNS,s,master
pseudotext,pseudotext_05,4,suppress,VBG,ing,suppress
pseudotext,pseudotext_05,4,civil,JJ,NA,civil
pseudotext,pseudotext_05,4,liberty,NNS,s,liberti
pseudotext,pseudotext_05,4,draw,VBG,ing,draw
pseudotext,pseudotext_05,4,anti-,NN,NA,anti-
pseudotext,pseudotext_05,4,jewish,JJ,NA,jewish
pseudotext,pseudotext_05,4,legislation,NN,NA,legisl
pseudotext,pseudotext_04,5,british,NNP,NA,british
pseudotext,pseudotext_04,5,admiral,NNP,NA,admir
pseudotext,pseudotext_04,5,rodney,NNP,NA,rodnei
pseudotext,pseudotext_04,5,37,CD,NA,37
pseudotext,pseudotext_04,5,ship,NNS,s,ship
pseudotext,pseudotext_04,5,crucial,JJ,NA,crucial
pseudotext,pseudotext_04,5,superiority,NN,NA,superior
pseudotext,pseudotext_04,5,cannon,NN,NA,cannon
pseudotext,pseudotext_04,5,3,CD,NA,3
pseudotext,pseudotext_04,5,012,CD,NA,012
pseudotext,pseudotext_04,5,2,CD,NA,2
pseudotext,pseudotext_04,5,246,CD,NA,246
pseudotext,pseudotext_04,5,french,JJ,NA,french
pseudotext,pseudotext_04,5,strike,VBD,ed,strike
pseudotext,pseudotext_04,5,le,NNP,s,le
pseudotext,pseudotext_04,5,saint,NNP,s,saint
pseudotext,pseudotext_06,6,disease,NNP,NA,diseas
pseudotext,pseudotext_06,6,take,VBD,ed,take
pseudotext,pseudotext_06,6,further,JJ,NA,further
pseudotext,pseudotext_06,6,toll,NN,NA,toll
pseudotext,pseudotext_07,7,cook,NNP,NA,cook
pseudotext,pseudotext_07,7,s,VBZ,NA,NA
pseudotext,pseudotext_07,7,cohort,NNS,s,cohort
pseudotext,pseudotext_07,7,have,VBN,ed,have
pseudotext,pseudotext_07,7,open,VBN,ed,open
pseudotext,pseudotext_07,7,fire,NN,NA,fire
pseudotext,pseudotext_07,7,avail,NN,NA,avail
pseudotext,pseudotext_08,8,be,VBD,ed,be
pseudotext,pseudotext_08,8,later,RB,NA,later
pseudotext,pseudotext_08,8,haven,NN,NA,haven
pseudotext,pseudotext_08,8,persecute,VBN,ed,persecut
pseudotext,pseudotext_08,8,japanese,JJ,NA,japanes
pseudotext,pseudotext_08,8,christian,NNS,s,christian
pseudotext,pseudotext_09,9,ibiza,NNP,NA,ibiza
pseudotext,pseudotext_09,9,s,VBZ,NA,NA
pseudotext,pseudotext_09,9,popularity,NN,NA,popular
pseudotext,pseudotext_09,9,holiday,NN,NA,holidai
pseudotext,pseudotext_09,9,destination,NN,NA,destin
pseudotext,pseudotext_09,9,have,VBZ,s,have
pseudotext,pseudotext_09,9,never,RB,NA,never
pseudotext,pseudotext_09,9,wan,VBN,ed,wan
pseudotext,pseudotext_09,9,event,NNS,s,event
pseudotext,pseudotext_09,9,past,JJ,NA,past
pseudotext,pseudotext_09,9,few,JJ,NA,few
pseudotext,pseudotext_09,9,year,NNS,s,year
pseudotext,pseudotext_09,9,—,NN,NA,—
pseudotext,pseudotext_09,9,seville,NNP,NA,sevil
pseudotext,pseudotext_09,9,expo,NNP,NA,expo
pseudotext,pseudotext_09,9,92,CD,NA,92
pseudotext,pseudotext_09,9,barcelona,NNP,NA,barcelona
pseudotext,pseudotext_09,9,olympics,NNPS,NA,olymp
pseudotext,pseudotext_09,9,—,NN,NA,—
pseudotext,pseudotext_09,9,have,VBP,NA,have
pseudotext,pseudotext_09,9,ensured,JJ,NA,ensur
pseudotext,pseudotext_09,9,continued,JJ,NA,continu
pseudotext,pseudotext_09,9,success,NN,NA,success
pseudotext,pseudotext_10,10,s,VBZ,NA,NA
pseudotext,pseudotext_10,10,still,RB,NA,still
pseudotext,pseudotext_10,10,be,VBG,ing,be
pseudotext,pseudotext_10,10,debate,VBN,ed,debat
pseudotext,pseudotext_10,10,123,CD,NA,123
pseudotext,pseudotext_10,10,suffocated,JJ,NA,suffoc
pseudotext,pseudotext_10,10,23,CD,NA,23
pseudotext,pseudotext_10,10,survive,VBD,ed,surviv
pseudotext,pseudotext_10,10,only,RB,NA,onli
pseudotext,pseudotext_10,10,43,CD,NA,43
pseudotext,pseudotext_10,10,die,VBD,ed,die
pseudotext,pseudotext_10,10,leave,VBG,ing,leav
pseudotext,pseudotext_10,10,21,CD,NA,21
pseudotext,pseudotext_10,10,survivor,NNS,s,survivor
pseudotext,pseudotext_10,10,however,RB,NA,howev
pseudotext,pseudotext_10,10,many,JJ,NA,mani
pseudotext,pseudotext_10,10,die,VBD,ed,die
pseudotext,pseudotext_10,10,be,VBD,ed,be
pseudotext,pseudotext_10,10,enough,JJ,NA,enough
pseudotext,pseudotext_10,10,impetus,NN,NA,impetu
pseudotext,pseudotext_10,10,clive,NNP,NA,clive
pseudotext,pseudotext_10,10,crush,VB,NA,crush
pseudotext,pseudotext_10,10,siraj-ud-daulum,NNP,s,siraj-ud-daulum
pseudotext,pseudotext_10,10,battle,NNP,NA,battl
pseudotext,pseudotext_10,10,plassey,NNP,NA,plassei
pseudotext,pseudotext_11,11,calculation,NNS,s,calcul
pseudotext,pseudotext_11,11,have,VBD,ed,have
pseudotext,pseudotext_11,11,be,VB,NA,be
pseudotext,pseudotext_11,11,modify,VBN,ed,modifi
pseudotext,pseudotext_11,11,include,VB,NA,includ
pseudotext,pseudotext_11,11,438,CD,NA,438
pseudotext,pseudotext_11,11,person,NNS,s,person
pseudotext,pseudotext_11,11,second,JJ,NA,second
pseudotext,pseudotext_11,11,african,NNP,NA,african
pseudotext,pseudotext_11,11,american,JJ,NA,american
pseudotext,pseudotext_11,11,cohort,NN,NA,cohort
pseudotext,pseudotext_11,11,have,VBP,NA,have
pseudotext,pseudotext_11,11,be,VBN,en,be
pseudotext,pseudotext_11,11,follow,VBN,ed,follow
pseudotext,pseudotext_11,11,only,RB,NA,onli
pseudotext,pseudotext_11,11,4,CD,NA,4
pseudotext,pseudotext_11,11,year,NNS,s,year
pseudotext,pseudotext_11,11,date,NN,NA,date
pseudotext,pseudotext_12,12,evaluate,VB,NA,evalu
pseudotext,pseudotext_12,12,reality,NN,NA,realiti
pseudotext,pseudotext_12,12,hf,NNP,NA,hf
pseudotext,pseudotext_12,12,case,NNS,s,case
pseudotext,pseudotext_12,12,i,NNP,NA,i
pseudotext,pseudotext_12,12,diagnosis,NN,NA,diagnosi
pseudotext,pseudotext_12,12,management,NN,NA,manag
pseudotext,pseudotext_12,12,clinical,JJ,NA,clinic
pseudotext,pseudotext_12,12,course,NN,NA,cours
pseudotext,pseudotext_12,12,be,VBD,ed,be
pseudotext,pseudotext_12,12,be,VB,NA,be
pseudotext,pseudotext_12,12,expect,VBN,ed,expect
pseudotext,pseudotext_12,12,compare,VB,NA,compar
pseudotext,pseudotext_12,12,feature,NNS,s,featur
pseudotext,pseudotext_12,12,two,CD,NA,two
pseudotext,pseudotext_12,12,treatment,NN,NA,treatment
pseudotext,pseudotext_12,12,group,NNS,s,group
pseudotext,pseudotext_13,13,nevertheless,RB,NA,nevertheless
pseudotext,pseudotext_13,13,number,NN,NA,number
pseudotext,pseudotext_13,13,trial,NNS,s,trial
pseudotext,pseudotext_13,13,have,VBP,NA,have
pseudotext,pseudotext_13,13,establish,VBN,ed,establish
pseudotext,pseudotext_13,13,benefit,NNS,s,benefit
pseudotext,pseudotext_13,13,statin,NN,NA,statin
pseudotext,pseudotext_13,13,therapy,NN,NA,therapi
pseudotext,pseudotext_13,13,early,RB,NA,earli
pseudotext,pseudotext_13,13,coronary,JJ,NA,coronari
pseudotext,pseudotext_13,13,revascularization,NN,NA,revascular
pseudotext,pseudotext_13,13,[,NN,NA,[
pseudotext,pseudotext_13,13,9,CD,NA,9
pseudotext,pseudotext_13,13,10,CD,NA,10
pseudotext,pseudotext_13,13,11,CD,NA,11
pseudotext,pseudotext_13,13,],NN,NA,]
pseudotext,pseudotext_14,14,patient,NN,NA,patient
pseudotext,pseudotext_14,14,clinical,JJ,NA,clinic
pseudotext,pseudotext_14,14,status,NN,NA,statu
pseudotext,pseudotext_14,14,do,VBZ,s,do
pseudotext,pseudotext_14,14,not,RB,NA,not
pseudotext,pseudotext_14,14,permit,VB,NA,permit
pseudotext,pseudotext_14,14,further,JJ,NA,further
pseudotext,pseudotext_14,14,testing,NN,NA,test
pseudotext,pseudotext_14,14,discontinue,VBG,ing,discontinu
pseudotext,pseudotext_14,14,study,NN,NA,studi
pseudotext,pseudotext_14,14,treatment,NN,NA,treatment
pseudotext,pseudotext_14,14,type,NN,NA,type
pseudotext,pseudotext_14,14,dropout,NN,NA,dropout
pseudotext,pseudotext_14,14,problem,NN,NA,problem
pseudotext,pseudotext_14,14,be,VBZ,s,be
pseudotext,pseudotext_14,14,common,JJ,NA,common
pseudotext,pseudotext_14,14,design,NN,NA,design
pseudotext,pseudotext_14,14,flaw,NN,NA,flaw
pseudotext,pseudotext_14,14,be,VB,NA,be
pseudotext,pseudotext_14,14,correct,VBN,ed,correct
pseudotext,pseudotext_15,15,chronic,NNP,NA,chronic
pseudotext,pseudotext_15,15,volume,NN,NA,volum
pseudotext,pseudotext_15,15,loading,NN,NA,load
pseudotext,pseudotext_15,15,not,RB,NA,not
pseudotext,pseudotext_15,15,only,RB,NA,onli
pseudotext,pseudotext_15,15,unmask,VB,NA,unmask
pseudotext,pseudotext_15,15,subclinical,JJ,NA,subclin
pseudotext,pseudotext_15,15,ventricular,NN,NA,ventricular
pseudotext,pseudotext_15,15,dysfunction,NN,NA,dysfunct
pseudotext,pseudotext_15,15,possibly,RB,NA,possibli
pseudotext,pseudotext_15,15,contribute,VB,NA,contribut
pseudotext,pseudotext_15,15,worsen,VBG,ing,worsen
pseudotext,pseudotext_15,15,ventricular,NN,NA,ventricular
pseudotext,pseudotext_15,15,function,NN,NA,function
pseudotext,pseudotext_15,15,time,NN,NA,time
pseudotext,pseudotext_16,16,follow,VBG,ing,follow
pseudotext,pseudotext_16,16,rnase,NNP,NA,rnase
pseudotext,pseudotext_16,16,treatment,NN,NA,treatment
pseudotext,pseudotext_16,16,embryo,NNS,s,embryo
pseudotext,pseudotext_16,16,be,VBD,ed,be
pseudotext,pseudotext_16,16,wash,VBN,ed,wash
pseudotext,pseudotext_16,16,three,CD,NA,three
pseudotext,pseudotext_16,16,change,NNS,s,chang
pseudotext,pseudotext_16,16,50,CD,NA,50
pseudotext,pseudotext_16,16,%,NN,NA,%
pseudotext,pseudotext_16,16,formamide,NN,NA,formamid
pseudotext,pseudotext_16,16,2,CD,NA,2
pseudotext,pseudotext_16,16,x,NNP,NA,x
pseudotext,pseudotext_16,16,ssc,NNP,NA,ssc
pseudotext,pseudotext_16,16,ph,NN,NA,ph
pseudotext,pseudotext_16,16,5,CD,NA,5
pseudotext,pseudotext_16,16,0,CD,NA,0
pseudotext,pseudotext_16,16,70,CD,NA,70
pseudotext,pseudotext_16,16,°,NN,NA,°
pseudotext,pseudotext_16,16,c,NNP,NA,c
pseudotext,pseudotext_16,16,total,NN,NA,total
pseudotext,pseudotext_16,16,90,CD,NA,90
pseudotext,pseudotext_16,16,minute,NNS,s,minut
pseudotext,pseudotext_17,17,make,VB,NA,make
pseudotext,pseudotext_17,17,pjc,NN,NA,pjc
pseudotext,pseudotext_17,17,13,CD,NA,13
pseudotext,pseudotext_17,17,remove,VBD,ed,remov
pseudotext,pseudotext_17,17,hinc,NNP,NA,hinc
pseudotext,pseudotext_17,17,ii-,NNP,NA,ii-
pseudotext,pseudotext_17,17,bgl,NNP,NA,bgl
pseudotext,pseudotext_17,17,ius,NNP,s,iu
pseudotext,pseudotext_17,17,fragment,NN,NA,fragment
pseudotext,pseudotext_17,17,602,CD,NA,602
pseudotext,pseudotext_17,17,bp,NN,NA,bp
pseudotext,pseudotext_17,17,pjc,NN,NA,pjc
pseudotext,pseudotext_17,17,10,CD,NA,10
pseudotext,pseudotext_18,18,result,NNS,s,result
pseudotext,pseudotext_18,18,support,VBP,NA,support
pseudotext,pseudotext_18,18,model,NN,NA,model
pseudotext,pseudotext_18,18,mesenchymal,NN,NA,mesenchym
pseudotext,pseudotext_18,18,differentiation,NN,NA,differenti
pseudotext,pseudotext_18,18,iridocorneal,NN,NA,iridocorn
pseudotext,pseudotext_18,18,angle,NN,NA,angl
pseudotext,pseudotext_18,18,development,NN,NA,develop
pseudotext,pseudotext_18,18,involve,VBZ,s,involv
pseudotext,pseudotext_18,18,reorganization,NN,NA,reorgan
pseudotext,pseudotext_18,18,cellular,JJ,NA,cellular
pseudotext,pseudotext_18,18,extracellular,NN,NA,extracellular
pseudotext,pseudotext_18,18,matrix,NN,NA,matrix
pseudotext,pseudotext_18,18,component,NNS,s,compon
pseudotext,pseudotext_18,18,cell,NN,NA,cell
pseudotext,pseudotext_18,18,death,NN,NA,death
pseudotext,pseudotext_18,18,atrophy,NN,NA,atrophi
pseudotext,pseudotext_19,19,contrast,NN,NA,contrast
pseudotext,pseudotext_19,19,lacz,NN,NA,lacz
pseudotext,pseudotext_19,19,expression,NN,NA,express
pseudotext,pseudotext_19,19,cannot,NN,NA,cannot
pseudotext,pseudotext_19,19,be,VB,NA,be
pseudotext,pseudotext_19,19,easily,RB,NA,easili
pseudotext,pseudotext_19,19,detect,VBN,ed,detect
pseudotext,pseudotext_19,19,live,VBG,ing,live
pseudotext,pseudotext_19,19,tissue,NN,NA,tissu
pseudotext,pseudotext_19,19,eyfp,NNP,NA,eyfp
pseudotext,pseudotext_19,19,ecfp,NNP,NA,ecfp
pseudotext,pseudotext_19,19,reporter,NN,NA,report
pseudotext,pseudotext_19,19,strain,NNS,s,strain
pseudotext,pseudotext_19,19,together,RB,NA,togeth
pseudotext,pseudotext_19,19,gfp,NNP,NA,gfp
pseudotext,pseudotext_19,19,reporter,NN,NA,report
pseudotext,pseudotext_19,19,strain,NNS,s,strain
pseudotext,pseudotext_19,19,currently,RB,NA,current
pseudotext,pseudotext_19,19,available,JJ,NA,avail
pseudotext,pseudotext_19,19,be,VB,NA,be
pseudotext,pseudotext_19,19,very,RB,NA,veri
pseudotext,pseudotext_19,19,useful,JJ,NA,us
pseudotext,pseudotext_19,19,monitor,VBG,ing,monitor
pseudotext,pseudotext_19,19,expression,NN,NA,express
pseudotext,pseudotext_19,19,cre,NNP,NA,cre
pseudotext,pseudotext_19,19,live,VBG,ing,live
pseudotext,pseudotext_19,19,tissue,NNS,s,tissu
pseudotext,pseudotext_19,19,trace,VBG,ing,trace
pseudotext,pseudotext_19,19,lineage,NN,NA,lineag
pseudotext,pseudotext_19,19,cell,NNS,s,cell
pseudotext,pseudotext_19,19,descendant,NNS,s,descend
pseudotext,pseudotext_19,19,cultured,JJ,NA,cultur
pseudotext,pseudotext_19,19,embryo,NNS,s,embryo
pseudotext,pseudotext_19,19,organ,NNS,s,organ
pseudotext,pseudotext_20,20,anlagen,NNP,NA,anlagen
pseudotext,pseudotext_20,20,anal,NN,NA,anal
pseudotext,pseudotext_20,20,caudal,NN,NA,caudal
pseudotext,pseudotext_20,20,fin,NNS,s,fin
pseudotext,pseudotext_20,20,be,VBP,NA,be
pseudotext,pseudotext_20,20,clearly,RB,NA,clearli
pseudotext,pseudotext_20,20,visible,JJ,NA,visibl
pseudotext,pseudotext_20,20,ventral,NN,NA,ventral
pseudotext,pseudotext_20,20,fin,NN,NA,fin
pseudotext,pseudotext_20,20,fold,VB,NA,fold
pseudotext,pseudotext_21,21,indy,NNP,NA,indi
pseudotext,pseudotext_21,21,read,NNP,s,read
pseudotext,pseudotext_21,21,be,VBZ,s,be
pseudotext,pseudotext_21,21,change,VBG,ing,chang
pseudotext,pseudotext_21,21,life,NNS,s,life
pseudotext,pseudotext_21,21,change,VBG,ing,chang
pseudotext,pseudotext_21,21,family,NNS,s,famili
pseudotext,pseudotext_21,21,change,VBG,ing,chang
pseudotext,pseudotext_21,21,employment,NN,NA,employ
pseudotext,pseudotext_21,21,prospects,NNS,NA,prospect
pseudotext,pseudotext_21,21,hundred,NNS,s,hundr
pseudotext,pseudotext_21,21,man,NNS,s,man
pseudotext,pseudotext_21,21,woman,NNS,s,woman
pseudotext,pseudotext_21,21,community,NN,NA,commun
pseudotext,pseudotext_22,22,be,VBD,ed,be
pseudotext,pseudotext_22,22,assign,VBN,ed,assign
pseudotext,pseudotext_22,22,first,JJ,NA,first
pseudotext,pseudotext_22,22,tutor,NN,NA,tutor
pseudotext,pseudotext_22,22,joe,NNP,NA,joe
pseudotext,pseudotext_22,22,be,VBD,ed,be
pseudotext,pseudotext_22,22,read,VBG,ing,read
pseudotext,pseudotext_22,22,first,JJ,NA,first
pseudotext,pseudotext_22,22,grade,NN,NA,grade
pseudotext,pseudotext_22,22,level,NN,NA,level
pseudotext,pseudotext_23,23,now,RB,NA,now
pseudotext,pseudotext_23,23,age,NN,NA,ag
pseudotext,pseudotext_23,23,67,CD,NA,67
pseudotext,pseudotext_23,23,six,CD,NA,six
pseudotext,pseudotext_23,23,year,NNS,s,year
pseudotext,pseudotext_23,23,organization,NN,NA,organ
pseudotext,pseudotext_23,23,wonderful,JJ,NA,wonder
pseudotext,pseudotext_23,23,teacher,NNS,s,teacher
pseudotext,pseudotext_23,23,other,JJ,NA,other
pseudotext,pseudotext_23,23,leader,NNS,s,leader
pseudotext,pseudotext_23,23,graduate,VBD,ed,graduat
pseudotext,pseudotext_23,23,indy,NNP,NA,indi
pseudotext,pseudotext_23,23,read,NNP,s,read
pseudotext,pseudotext_23,23,be,VBP,NA,be
pseudotext,pseudotext_23,23,study,VBG,ing,studi
pseudotext,pseudotext_23,23,ged,NNP,NA,ged
pseudotext,pseudotext_24,24,wo,NNP,NA,wo
pseudotext,pseudotext_24,24,n't,RB,NA,n't
pseudotext,pseudotext_24,24,help,VBP,NA,help
pseudotext,pseudotext_24,24,wyca,NNP,NA,wyca
pseudotext,pseudotext_24,24,provide,VB,NA,provid
pseudotext,pseudotext_24,24,great,JJ,NA,great
pseudotext,pseudotext_24,24,summer,NN,NA,summer
pseudotext,pseudotext_24,24,kid,NNS,s,kid
pseudotext,pseudotext_25,25,counseling,NN,NA,counsel
pseudotext,pseudotext_25,25,learn,VBG,ing,learn
pseudotext,pseudotext_25,25,objective,NNS,s,object
pseudotext,pseudotext_25,25,design,VBN,ed,design
pseudotext,pseudotext_25,25,lead,VB,NA,lead
pseudotext,pseudotext_25,25,incarcerated,JJ,NA,incarcer
pseudotext,pseudotext_25,25,youth,NN,NA,youth
pseudotext,pseudotext_25,25,understanding,NN,NA,understand
pseudotext,pseudotext_25,25,grief,NN,NA,grief
pseudotext,pseudotext_25,25,loss,NN,NA,loss
pseudotext,pseudotext_25,25,relate,VBN,ed,relat
pseudotext,pseudotext_25,25,influence,VBZ,s,influenc
pseudotext,pseudotext_25,25,behavior,NN,NA,behavior
pseudotext,pseudotext_25,25,parenting,NNP,NA,parent
pseudotext,pseudotext_25,25,program,NNP,s,program
pseudotext,pseudotext_26,26,investment,NN,NA,invest
pseudotext,pseudotext_26,26,girl,NNP,NA,girl
pseudotext,pseudotext_26,26,scouting,NNP,NA,scout
pseudotext,pseudotext_26,26,be,VBZ,s,be
pseudotext,pseudotext_26,26,sure,JJ,NA,sure
pseudotext,pseudotext_26,26,help,VB,NA,help
pseudotext,pseudotext_26,26,build,VB,NA,build
pseudotext,pseudotext_26,26,tomorrow,NN,NA,tomorrow
pseudotext,pseudotext_26,26,leader,NNS,s,leader
pseudotext,pseudotext_26,26,today,NN,NA,todai
pseudotext,pseudotext_27,27,investment,NN,NA,invest
pseudotext,pseudotext_27,27,annual,JJ,NA,annual
pseudotext,pseudotext_27,27,appeal,NN,NA,appeal
pseudotext,pseudotext_27,27,be,VBZ,s,be
pseudotext,pseudotext_27,27,sure,JJ,NA,sure
pseudotext,pseudotext_27,27,yield,VB,NA,yield
pseudotext,pseudotext_27,27,high,JJ,NA,high
pseudotext,pseudotext_27,27,returns,NNS,NA,return
pseudotext,pseudotext_30,28,today,NN,NA,todai
pseudotext,pseudotext_30,28,girl,NNS,s,girl
pseudotext,pseudotext_30,28,be,VB,NA,be
pseudotext,pseudotext_30,28,tomorrow,NN,NA,tomorrow
pseudotext,pseudotext_30,28,leaders--and,JJ,NA,leaders--and
pseudotext,pseudotext_30,28,be,VBP,NA,be
pseudotext,pseudotext_30,28,count,VBG,ing,count
pseudotext,pseudotext_28,29,recent,JJ,NA,recent
pseudotext,pseudotext_28,29,lou,NNP,NA,lou
pseudotext,pseudotext_28,29,harri,NNP,s,harri
pseudotext,pseudotext_28,29,poll,NN,NA,poll
pseudotext,pseudotext_28,29,indicate,VBZ,s,indic
pseudotext,pseudotext_28,29,66,CD,NA,66
pseudotext,pseudotext_28,29,%,NN,NA,%
pseudotext,pseudotext_28,29,today,NN,NA,todai
pseudotext,pseudotext_28,29,female,JJ,NA,femal
pseudotext,pseudotext_28,29,business,NN,NA,busi
pseudotext,pseudotext_28,29,leader,NNS,s,leader
pseudotext,pseudotext_28,29,have,VBP,NA,have
pseudotext,pseudotext_28,29,girl,NNP,NA,girl
pseudotext,pseudotext_28,29,scout,NNP,NA,scout
pseudotext,pseudotext_28,29,background,NNS,s,background
pseudotext,pseudotext_29,30,member,NN,NA,member
pseudotext,pseudotext_29,30,family,NN,NA,famili
pseudotext,pseudotext_29,30,girl,NNP,NA,girl
pseudotext,pseudotext_29,30,scout,NNP,s,scout
pseudotext,pseudotext_29,30,need,VBP,NA,need
pseudotext,pseudotext_29,30,continued,JJ,NA,continu
pseudotext,pseudotext_29,30,support,NN,NA,support
pseudotext,pseudotext_29,30,help,VB,NA,help
pseudotext,pseudotext_29,30,dream,NNS,s,dream
pseudotext,pseudotext_29,30,become,VBP,NA,becom
pseudotext,pseudotext_29,30,reality,NN,NA,realiti
pseudotext,pseudotext_31,31,new,JJ,NA,new
pseudotext,pseudotext_31,31,community,NNP,NA,commun
pseudotext,pseudotext_31,31,legal,NNP,NA,legal
pseudotext,pseudotext_31,31,center,NNP,NA,center
pseudotext,pseudotext_31,31,205,CD,NA,205
pseudotext,pseudotext_31,31,n,NNP,NA,n
pseudotext,pseudotext_31,31,400,CD,NA,400
pseudotext,pseudotext_31,31,west,NNP,NA,west
pseudotext,pseudotext_31,31,be,VBZ,s,be
pseudotext,pseudotext_31,31,project,NN,NA,project
pseudotext,pseudotext_31,31,justice,NNP,NA,justic
pseudotext,pseudotext_31,31,venture,NN,NA,ventur
pseudotext,pseudotext_31,31,have,VBZ,s,have
pseudotext,pseudotext_31,31,be,VBN,en,be
pseudotext,pseudotext_31,31,joint,JJ,NA,joint
pseudotext,pseudotext_31,31,fund-raising,JJ,NA,fund-rais
pseudotext,pseudotext_31,31,campaign,NN,NA,campaign
pseudotext,pseudotext_31,31,alliance,NN,NA,allianc
pseudotext,pseudotext_31,31,non-profit,JJ,NA,non-profit
pseudotext,pseudotext_31,31,provider,NNS,s,provid
pseudotext,pseudotext_31,31,free,JJ,NA,free
pseudotext,pseudotext_31,31,legal,JJ,NA,legal
pseudotext,pseudotext_31,31,service,NNS,s,servic
pseudotext,pseudotext_33,32,william,NNP,NA,william
pseudotext,pseudotext_33,32,martinez,NNP,NA,martinez
pseudotext,pseudotext_33,32,28,CD,NA,28
pseudotext,pseudotext_33,32,cut,VBP,NA,cut
pseudotext,pseudotext_33,32,medical,JJ,NA,medic
pseudotext,pseudotext_33,32,school,NN,NA,school
pseudotext,pseudotext_33,32,study,NNS,s,studi
pseudotext,pseudotext_33,32,short,JJ,NA,short
pseudotext,pseudotext_33,32,n't,RB,NA,n't
pseudotext,pseudotext_33,32,afford,VB,NA,afford
pseudotext,pseudotext_33,32,39,CD,NA,39
pseudotext,pseudotext_33,32,000,CD,NA,000
pseudotext,pseudotext_33,32,loan,NNS,s,loan
pseudotext,pseudotext_33,32,two,CD,NA,two
pseudotext,pseudotext_33,32,year,NNS,s,year
pseudotext,pseudotext_33,32,graduate,NN,NA,graduat
pseudotext,pseudotext_33,32,school,NN,NA,school
pseudotext,pseudotext_33,32,four,CD,NA,four
